quantity,unitMax,sendToAdministrator,price,totalPrice,date,optionUnit,unit,customer,unitIndividual,pricePerUnit,idProductList,productName,dateRegister
3,,True,1,5.5,2024-05-13,"['UNIDAD', 'CAJA', '']",0,,48,1.8333333333333333,e427qI6oLlBA7ofrpMe6,TINAPON GERALDINE,2024-05-13 17:39:57.931000+00:00
12,,True,1,22.0,2024-01-08,"['UNIDAD', 'CAJA']",0,,48,1.8333333333333333,uXWDUwhTKjYeCCSm2WrN,GRATED DE SARDINA PREMIUM LYDEMAR EN ACEITE VEGETAL,2024-01-08 16:45:05.685000+00:00
1,,True,1,5.0,2024-01-23,"['UNIDAD', 'CAJA']",0,,12,5,YPU0kTVnPGHLCyYugcfb,LAVAVAJILLA LESLI 1 KG,2024-01-23 17:12:32.573000+00:00
1,,True,1,5.0,2024-03-14,"['UNIDAD', 'CAJA']",0,,,5,h55hKu1lQPaI3JZ97434,VINO BLANCO MOSCATO,2024-03-14 17:15:28.411000+00:00
4,,True,1,11.0,2024-08-10,"['UNIDAD', 'CAJA']",0,,48,2.75,WC4rVBbz9h0DHvCj9p4h,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-08-10 16:42:06.468000+00:00
3,,True,1,15.0,2024-05-23,"['UNIDAD', 'PAQUETE']",0,,12,5,hVBdTuxc07rj1KLOmsZm,ACEITE PALMEROLA 1 LT,2024-05-23 17:17:49.838000+00:00
1,,True,1,5.0,2024-01-06,"['BOLSA', 'SACO']",0,,16,5,hTWa6q6lYYzX25Rg10lw,LEJIA SHIROI (4PAQUETES POR SACO)(1 PAQUETE TIENE 4 BOLSAS),2024-01-06 17:56:00.399000+00:00
1,,True,4.5,5.0,2024-11-04,"['UNIDAD', 'CAJA']",0,,48,5,SNV4J0pt27GPKxxvjr0E,PASTA DENTAL DOCTOR,2024-11-04 16:30:58.347000+00:00
3,,True,104,6.5,2024-02-03,"['UNIDAD', 'CAJA']",0,,48,2.1666666666666665,FZ5qtC9PD6m7nBnBWWTg,GRATED CABALLA / JUREL LYDEMAR EN AGUA Y SAL,2024-02-03 16:36:49.829000+00:00
1,,True,1,6.0,2023-11-16,"['UNIDAD', 'PAQUETE']",0,,12,6,hVBdTuxc07rj1KLOmsZm,ACEITE PALMEROLA 1 LT,2023-11-16 17:24:45.631000+00:00
1,,True,5,5.5,2024-10-24,"['UNIDAD', 'PAQUETE']",0,,12,5.5,Xh04vcSdJDeATI8jxatQ,ACEITE PALMEROLA SIN TAPA 900 ml,2024-10-24 15:00:10.092000+00:00
1,,True,0,89.0,2023-10-28,"['UNIDAD', 'CAJA']",1,,48,89,uXWDUwhTKjYeCCSm2WrN,GRATED DE SARDINA PREMIUM LYDEMAR EN ACEITE VEGETAL,2023-10-28 16:21:22.444000+00:00
6,,True,80,9.5,2024-11-04,"['UNIDAD', 'CAJA', '']",0,,48,1.5833333333333333,KRyU6ZFsMy8JABUJe70f,GRATED DE SARDINA DELIMAR,2024-11-04 17:03:52.763000+00:00
1,,True,58,5.0,2024-11-06,"['UNIDAD', 'CAJA ', '']",0,,12,5,LgiSTGInpiPgUSjvYB9Z,ACEITE SOL,2024-11-06 16:14:47.642000+00:00
3,,True,1,14.5,2024-07-12,"['UNIDAD', 'CAJA']",0,,48,4.833333333333333,SohVOKGdN3bxDhrC7DQX,FILETE ATUN FANNY EN ACEITE VEGETAL,2024-07-12 16:09:07.695000+00:00
6,,True,1,13.0,2023-11-17,"['UNIDAD', 'CAJA']",0,,48,2.1666666666666665,J4cfPb6quXrceJdCyDSn,GRATED DE JUREL LYDEMAR EN ACEITE VEGETAL,2023-11-17 16:40:33.152000+00:00
8,,True,1,20.0,2024-06-11,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-06-11 17:29:42.353000+00:00
12,,True,1,30.0,2024-10-23,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-10-23 15:19:31.769000+00:00
1,,True,37,19.5,2024-01-18,"['CAJA', 'UNIDAD', '']",0,,1,19.5,6PzxjO6sJIkq5OZXTDT3,PALMEROLA SACHET 75 ML,2024-01-18 17:43:36.901000+00:00
1,,True,1,5.5,2023-12-12,"['UNIDAD', 'PAQUETE']",0,,12,5.5,hVBdTuxc07rj1KLOmsZm,ACEITE PALMEROLA 1 LT,2023-12-12 17:59:56.839000+00:00
12,,True,0,32.0,2023-10-21,"['UNIDAD', 'CAJA']",0,,48,2.6666666666666665,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2023-10-21 17:28:04.052000+00:00
1,100,True,6,5.0,2024-08-22,"['UNIDAD', 'BOLSA', 'PLANCHA']",1,,25,5,QzwdwAKrlRDJ8tsfqpqX,LEJIA LYDEMAR,2024-08-22 17:04:00.358000+00:00
2,,True,5,10.0,2024-11-12,"['UNIDAD', 'CAJA']",0,,12,5,Kx7Ic3TuNjRquQa6OdkQ,LAVAVAJILLA LESLI 1 KG,2024-11-12 16:45:07.030000+00:00
6,,True,1,16.5,2024-04-21,"['UNIDAD', 'CAJA']",0,,48,2.75,p49nwMCX1BAiyXRWkY8H,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-04-21 15:54:08.301000+00:00
12,,True,1,20.0,2024-08-08,"['UNIDAD', 'CAJA']",0,,48,1.6666666666666667,1KgYl4eynOiAEY1wN4O6,GRATED DE ANCHOVETA ROSAIMAR,2024-08-08 16:01:04.225000+00:00
1,200,True,57,59.6,2024-09-20,"['UNIDAD', 'PAQUETE', 'SACO']",1,,20,59.6,cUu0F99S7bgXUIpvCuGB,GELATINA DON LUCHO,2024-09-20 16:32:08.919000+00:00
4,,True,1,19.2,2024-05-05,"['UNIDAD', 'CAJA']",0,,12,4.8,2fLvFhKOJWmv6IyiLsgs,ACEITE PURASELVA 1 LT,2024-05-05 18:21:22.494000+00:00
4,,True,1,10.0,2024-07-09,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-07-09 15:55:47.996000+00:00
4,,True,1,10.0,2024-08-27,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-08-27 17:34:00.117000+00:00
6,,True,1,23.0,2024-09-04,"['UNIDAD', 'CAJA']",0,,24,3.8333333333333335,LJ8XpkoXAtkWoy8Txtqy,OVAL  LYDEMAR  DE SARDINAS PERUANAS EN SALSA DE TOMATE ,2024-09-04 17:18:19.479000+00:00
1,,True,4.5,4.5,2024-09-16,"['UNIDAD', 'DOCENA', '']",0,,12,4.5,0td3bbkmCL0LjpRVIUwz,LAVAVAJILLA LIQUIDO 1 LITRO,2024-09-16 16:43:15.965000+00:00
25,,True,1,41.0,2024-03-28,"['UNIDAD', 'CAJA']",0,,50,1.64,HltRTZAhE0MUeJdafjMp,TINAPA LYDEMAR EN SALSA DE TOMATE,2024-03-28 17:50:09.953000+00:00
12,,True,104,25.0,2024-11-09,"['UNIDAD', 'CAJA']",0,,48,2.0833333333333335,FZ5qtC9PD6m7nBnBWWTg,GRATED CABALLA / JUREL LYDEMAR EN AGUA Y SAL,2024-11-09 18:23:16.461000+00:00
6,,True,1,9.5,2024-08-11,"['UNIDAD', 'CAJA']",0,,48,1.5833333333333333,1KgYl4eynOiAEY1wN4O6,GRATED DE ANCHOVETA ROSAIMAR,2024-08-11 14:58:56.849000+00:00
3,,True,1,12.9,2024-05-30,"['UNIDAD', 'CAJA']",0,,6,4.3,DTTO6njoJzdYmOEE591p,LAVAVAJILLA QMASTER,2024-05-30 16:57:33.372000+00:00
1,100,True,19,5.0,2024-10-06,"['UNIDAD', 'BOLSA', 'PLANCHA']",1,,25,5,t2md3jZLdSr5dnHofLq1,LEJIA SHIROI,2024-10-06 15:20:53.888000+00:00
6,,True,1,17.5,2024-02-29,"['UNIDAD', 'CAJA']",0,,48,2.9166666666666665,ag3s0xbfQDzxahjtJuWR,FILETE DE CABALLA P-RUVIAN MAR EN ACEITE VEGETAL,2024-02-29 18:11:43.470000+00:00
2,,True,7.3,1.5,2024-08-18,"['UNIDAD', 'DOCENA', '']",0,,12,0.75,tJoEUHS0lfJzZUJ5Xb4f,ESPONJA AMARILLA/ VERDE ( set de 2 unid),2024-08-18 17:05:09.734000+00:00
1,,True,3.5,3.5,2024-08-30,"['UNIDAD', 'CAJITA', '']",1,,12,3.5,WdWOqrQQkhGVdQTd31p0,LAPICERO VIC NEGRO,2024-08-30 16:08:12.179000+00:00
1,,True,1,5.0,2023-12-23,"['UNIDAD', 'CAJA']",0,,12,5,YPU0kTVnPGHLCyYugcfb,LAVAVAJILLA LESLI 1 KG,2023-12-23 17:19:34.740000+00:00
4,100,True,19,1.0,2024-10-09,"['UNIDAD', 'BOLSA', 'PLANCHA']",0,,25,0.25,t2md3jZLdSr5dnHofLq1,LEJIA SHIROI,2024-10-09 16:39:11.666000+00:00
12,,True,1,20.0,2024-12-03,"['UNIDAD', 'CAJA']",0,,50,1.6666666666666667,WJLJNeTRvmMlliMYXZFo,TINAPA LYDEMAR EN SALSA DE TOMATE,2024-12-03 17:59:23.956000+00:00
3,,True,1,14.5,2024-12-03,"['UNIDAD', 'CAJA']",0,,48,4.833333333333333,SohVOKGdN3bxDhrC7DQX,FILETE ATUN FANNY EN ACEITE VEGETAL,2024-12-03 17:30:57.228000+00:00
1,,True,5,5.5,2024-12-06,"['UNIDAD', 'PAQUETE']",0,,12,5.5,Xh04vcSdJDeATI8jxatQ,ACEITE PALMEROLA SIN TAPA 900 ml,2024-12-06 16:41:08.733000+00:00
12,,True,104,26.0,2024-02-10,"['UNIDAD', 'CAJA']",0,,48,2.1666666666666665,FZ5qtC9PD6m7nBnBWWTg,GRATED CABALLA / JUREL LYDEMAR EN AGUA Y SAL,2024-02-10 17:01:25.400000+00:00
6,,True,1,26.0,2024-09-30,"['UNIDAD', 'CAJA']",0,,48,4.333333333333333,7bvoqzfprr7RybZXSK40,TROZO DE ATUN  FANNY EN ACEITE VEGETAL,2024-09-30 16:45:38.295000+00:00
3,,True,1,81.0,2024-04-13,"['UNIDAD', 'CAJA']",1,,12,27,c0tDk2Gc5xmQ8LsvLZFn,PILLCO REY ,2024-04-13 17:41:35.490000+00:00
2,,True,1,10.0,2024-09-30,"['UNIDAD', 'PAQUETE']",0,,12,5,vNV3LxLHfWO8G1wlQnqN,ACEITE PALMEROLA CON TAPA 900 ML,2024-09-30 16:43:13.341000+00:00
1,,True,1,5.5,2024-01-21,"['UNIDAD', 'CAJA']",0,,12,5.5,2fLvFhKOJWmv6IyiLsgs,ACEITE PURASELVA 1 LT,2024-01-21 17:45:36.714000+00:00
1,,True,1.4,1.4,2024-11-17,"['UNIDAD', 'PAQUETE']",0,,12,1.4,FGmUjy3losJY6EEF6Hkc,CUZCO REAL CHOCOLATE TAZA,2024-11-17 15:44:02.150000+00:00
3,,True,80,5.0,2024-09-18,"['UNIDAD', 'CAJA', '']",0,,48,1.6666666666666667,rPZVyF9BZuCLmDcUzgMm,GRATED SON DEL MAR,2024-09-18 17:10:21.946000+00:00
3,,True,1,14.3,2024-03-09,"['UNIDAD', 'CAJA']",0,,48,4.766666666666667,iEEzYPHeYsvsb23Leqzs,TROZO DE ATUN  PRIMOR EN ACEITE VEGETAL,2024-03-09 16:28:10.971000+00:00
1,200,True,36,36.0,2024-06-09,"['UNIDAD', 'PAQUETE', 'CAJA']",2,,10,36,dFBL50O70QLpOza8jCP0,VELA SANTA FE,2024-06-09 15:51:01.670000+00:00
10,200,True,36,18.0,2024-08-05,"['UNIDAD', 'PAQUETE', 'CAJA']",1,,10,1.8,dFBL50O70QLpOza8jCP0,VELA SANTA FE,2024-08-05 16:55:25.730000+00:00
12,,True,80,19.5,2024-09-27,"['UNIDAD', 'CAJA']",0,,48,1.625,ao7sEBN2Q9mBeKu2YffG,GRATED DE SARDINAS LYDEMAR EN AGUA Y SAL (ROJO),2024-09-27 15:55:28.306000+00:00
12,,True,1,34.0,2024-08-18,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,WC4rVBbz9h0DHvCj9p4h,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-08-18 15:01:24.220000+00:00
3,,True,84,11.5,2024-03-23,"['UNIDAD', 'CAJA']",0,,24,3.8333333333333335,SYUQtNKXDJRrupbBone9,TOLL DE CABALLA /JUREL  P-RUVIAN MAR EN SALSA DE TOMATE,2024-03-23 18:20:57.103000+00:00
6,,True,112,11.0,2024-09-08,"['CAJITA', 'CAJON ( 60 cajitas)', '']",0,,60,1.8333333333333333,YAyG585nLwF3Kpm6l9Zo,ESPIRAL GALLITO,2024-09-08 15:41:58.768000+00:00
6,,True,1,16.5,2024-03-01,"['UNIDAD', 'CAJA']",0,,48,2.75,p49nwMCX1BAiyXRWkY8H,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-03-01 17:31:19.884000+00:00
1,,True,1,5.0,2024-03-31,"['UNIDAD', 'CAJA']",0,,12,5,YPU0kTVnPGHLCyYugcfb,LAVAVAJILLA LESLI 1 KG,2024-03-31 14:27:33.948000+00:00
6,,True,104,13.0,2024-07-02,"['UNIDAD', 'CAJA']",0,,48,2.1666666666666665,FZ5qtC9PD6m7nBnBWWTg,GRATED CABALLA / JUREL LYDEMAR EN AGUA Y SAL,2024-07-02 15:10:46.317000+00:00
2,,True,0,10.0,2023-11-10,"['UNIDAD', 'CAJA']",0,,12,5,YPU0kTVnPGHLCyYugcfb,LAVAVAJILLA LESLI 1 KG,2023-11-10 16:39:19.623000+00:00
3,,True,1,12.0,2024-03-04,"['UNIDAD', 'CAJA']",0,,24,4,NsZumfyELBplxvQ3OZbq,OVAL  LYDEMAR  DE SARDINAS PERUANAS EN SALSA DE TOMATE ,2024-03-04 17:28:07.273000+00:00
4,,True,1,10.0,2024-07-31,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-07-31 17:04:56.242000+00:00
6,,True,1,26.0,2024-11-03,"['UNIDAD', 'CAJA']",0,,48,4.333333333333333,7bvoqzfprr7RybZXSK40,TROZO DE ATUN  FANNY EN ACEITE VEGETAL,2024-11-03 15:55:06.437000+00:00
12,,True,3.9,3.9,2024-10-10,"['UNIDAD', 'PLANCHA ', '']",0,,12,0.325,NvhoRCmWbfYw78NEVvwa,PEGAMENTO SUPER GLUE 1.5 GR,2024-10-10 17:54:42.634000+00:00
4,,True,1,10.0,2024-09-24,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-09-24 16:54:01.507000+00:00
1,,True,58,5.0,2024-11-23,"['UNIDAD', 'CAJA ', '']",0,,12,5,LgiSTGInpiPgUSjvYB9Z,ACEITE SOL,2024-11-23 15:21:24.556000+00:00
2,,True,1,5.0,2024-10-25,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-10-25 17:19:35.910000+00:00
4,,True,1,10.0,2024-07-17,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-07-17 17:44:55.214000+00:00
2,,True,1,266.0,2024-12-04,"['UNIDAD', 'CAJA']",1,,48,133,WC4rVBbz9h0DHvCj9p4h,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-12-04 18:00:31.120000+00:00
2,,True,1,5.0,2024-07-30,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-07-30 17:27:02.913000+00:00
12,,True,1,46.0,2024-10-25,"['UNIDAD', 'CAJA']",0,,24,3.8333333333333335,fNFRdIVasg5XbORirAGt,OVAL DE JUREL LYDEMAR,2024-10-25 17:43:40.283000+00:00
1,,True,37,14.0,2024-11-27,"['UNIDAD', 'CAJA', '']",1,,24,14,6PzxjO6sJIkq5OZXTDT3, ACEITE PALMEROLA SACHET 75 ML (CAJA),2024-11-27 18:08:20.757000+00:00
2,24,True,3,5.6,2024-11-09,"['UNIDAD', 'DOCENA', 'CAJA ']",0,,12,2.8,oP3m7fcm2pODwyZOqoOI,TOALLITAS HUMEDAS 80 unidades,2024-11-09 16:54:42.236000+00:00
6,,True,1,29.5,2024-01-06,"['UNIDAD', 'CAJA']",0,,48,4.916666666666667,dPpgsAsWwVXuDp0ufNF2,FILETE DE ATUN A-1 EN ACEITE VEGETAL,2024-01-06 17:54:37.327000+00:00
6,,True,1,27.3,2024-10-28,"['UNIDAD', 'CAJA']",0,,48,4.55,dPpgsAsWwVXuDp0ufNF2,FILETE DE ATUN A-1 EN ACEITE VEGETAL,2024-10-28 17:09:30.725000+00:00
3,,True,8.8,25.5,2024-10-28,"['UNIDAD', 'PAQUETE']",0,,6,8.5,HGj25nBnHZtchCkYLI2P,MATA TODO  GALLITO SPRAY,2024-10-28 16:54:04.626000+00:00
3,,True,1,14.5,2024-07-11,"['UNIDAD', 'CAJA']",0,,48,4.833333333333333,SohVOKGdN3bxDhrC7DQX,FILETE ATUN FANNY EN ACEITE VEGETAL,2024-07-11 15:10:15.450000+00:00
12,,True,104,26.0,2024-08-17,"['UNIDAD', 'CAJA']",0,,48,2.1666666666666665,FZ5qtC9PD6m7nBnBWWTg,GRATED CABALLA / JUREL LYDEMAR EN AGUA Y SAL,2024-08-17 16:58:09.900000+00:00
1,,True,1,24.0,2024-06-20,"['UNIDAD', 'CAJA']",1,,6,24,Fm0iVc8XyaqHymVEiO3x,LAVAVAJILLA QMASTER 800 GR,2024-06-20 17:15:40.960000+00:00
24,,True,80,39.5,2024-08-12,"['UNIDAD', 'CAJA', '']",0,,48,1.6458333333333333,KRyU6ZFsMy8JABUJe70f,GRATED DE SARDINA DELIMAR,2024-08-12 16:10:40.760000+00:00
1,,True,4.5,4.2,2024-12-03,"['UNIDAD', 'CAJA']",0,,48,4.2,SNV4J0pt27GPKxxvjr0E,PASTA DENTAL DOCTOR,2024-12-03 17:49:00.266000+00:00
12,,True,1,57.0,2024-01-12,"['UNIDAD', 'CAJA']",0,,48,4.75,SohVOKGdN3bxDhrC7DQX,FILETE ATUN FANNY EN ACEITE VEGETAL,2024-01-12 18:22:02.604000+00:00
1,,True,1,133.0,2024-12-06,"['UNIDAD', 'CAJA']",1,,48,133,WC4rVBbz9h0DHvCj9p4h,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-12-06 16:46:56.875000+00:00
1,,True,1,5.5,2024-12-05,"['UNIDAD', 'PAQUETE']",0,,12,5.5,vNV3LxLHfWO8G1wlQnqN,ACEITE PALMEROLA CON TAPA 900 ML,2024-12-05 15:48:57.735000+00:00
12,,True,12,11.5,2024-11-06,"['UNIDAD', 'DOCENA', '']",0,,12,0.9583333333333334,sCXNpRWrnzKW0XV6TNR8,HISOPOS 100 UNIDADES,2024-11-06 16:00:37.422000+00:00
6,,True,1,23.5,2024-03-17,"['UNIDAD', 'CAJA']",0,,24,3.9166666666666665,NsZumfyELBplxvQ3OZbq,OVAL  LYDEMAR  DE SARDINAS PERUANAS EN SALSA DE TOMATE ,2024-03-17 16:57:24.034000+00:00
2,,True,1,5.0,2024-05-18,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-05-18 18:06:47.691000+00:00
1,200,True,3,2.9,2024-03-29,"['UNIDAD', 'PAQUETE', 'SACO']",0,,20,2.9,6DVramn924SNb5FBam7q,MAZAMORRA MORADA DON LUCHO,2024-03-29 16:09:44.531000+00:00
6,,True,1,16.5,2024-09-23,"['UNIDAD', 'CAJA']",0,,48,2.75,WC4rVBbz9h0DHvCj9p4h,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-09-23 16:43:31.880000+00:00
6,,True,32,8.0,2024-11-27,"['UNIDAD', 'CAJA', '']",0,,24,1.3333333333333333,7AFu3sTplsI9rGy1CQXs,ACEITE TONDERO SACHET 170 ML (CAJA),2024-11-27 18:02:23.402000+00:00
6,,True,86,11.0,2024-10-10,"['UNIDAD', 'CAJA', '']",0,,48,1.8333333333333333,qjbFI5VhnxKGGXruO6gQ,TINAPON LIDEMAR,2024-10-10 16:39:21.557000+00:00
4,,True,1,10.0,2024-05-27,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-05-27 16:46:33.577000+00:00
6,,True,104,13.0,2024-05-31,"['UNIDAD', 'CAJA']",0,,48,2.1666666666666665,FZ5qtC9PD6m7nBnBWWTg,GRATED CABALLA / JUREL LYDEMAR EN AGUA Y SAL,2024-05-31 17:13:50.616000+00:00
4,,True,1,10.0,2024-11-28,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-11-28 17:39:05.867000+00:00
1,,True,84,86.0,2024-02-27,"['UNIDAD', 'CAJA']",1,,24,86,SYUQtNKXDJRrupbBone9,TOLL DE CABALLA /JUREL  P-RUVIAN MAR EN SALSA DE TOMATE,2024-02-27 18:32:53.235000+00:00
6,,True,4,16.0,2024-08-10,"['UNIDAD', 'PAQUETE']",0,,12,2.6666666666666665,JRFiGeyxZFaq7HEcJ8lY,ACEITE PALMEROLA  1/2 LITRO,2024-08-10 16:39:58.115000+00:00
1,,True,1,4.8,2024-08-17,"['UNIDAD', 'PAQUETE']",0,,12,4.8,vNV3LxLHfWO8G1wlQnqN,ACEITE PALMEROLA CON TAPA 900 ML,2024-08-17 19:44:45.313000+00:00
4,,True,0,11.0,2023-11-03,"['UNIDAD', 'CAJA']",0,,48,2.75,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2023-11-03 16:36:00.899000+00:00
4,,True,1,10.0,2024-06-01,"['UNIDAD', 'CAJA']",0,,48,2.5,7vIFOFhUFI8BuzsqJbmM,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-06-01 17:36:02.669000+00:00
1,,True,1,88.0,2024-02-29,"['UNIDAD', 'CAJA']",1,,48,88,uXWDUwhTKjYeCCSm2WrN,GRATED DE SARDINA PREMIUM LYDEMAR EN ACEITE VEGETAL,2024-02-29 17:35:10.507000+00:00
6,,True,80,10.0,2024-09-24,"['UNIDAD', 'CAJA']",0,,48,1.6666666666666667,ao7sEBN2Q9mBeKu2YffG,GRATED DE SARDINAS LYDEMAR EN AGUA Y SAL (ROJO),2024-09-24 17:04:07.536000+00:00
4,,True,1,10.0,2024-09-06,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-09-06 17:06:08.207000+00:00
1,,True,3.9,3.9,2024-11-22,"['UNIDAD', 'PLANCHA ', '']",1,,12,3.9,NvhoRCmWbfYw78NEVvwa,PEGAMENTO SUPER GLUE 1.5 GR,2024-11-22 16:39:22.864000+00:00
12,,True,80,20.0,2024-07-25,"['UNIDAD', 'CAJA']",0,,48,1.6666666666666667,ao7sEBN2Q9mBeKu2YffG,GRATED DE SARDINAS LYDEMAR EN AGUA Y SAL (ROJO),2024-07-25 21:56:24.886000+00:00
6,,True,1,17.0,2024-07-25,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,WC4rVBbz9h0DHvCj9p4h,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-07-25 22:10:07.768000+00:00
4,,True,1,11.0,2023-11-14,"['UNIDAD', 'CAJA']",0,,48,2.75,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2023-11-14 17:05:25.409000+00:00
6,,True,1,17.0,2024-08-04,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,WC4rVBbz9h0DHvCj9p4h,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-08-04 15:36:18.797000+00:00
12,,True,13,13.0,2024-11-01,"['UNIDAD', 'CAJA', '']",0,,40,1.0833333333333333,eW6JxuqujyyFqiraWX7L,JABON ROPA GRANDE 175 GR,2024-11-01 15:58:33.981000+00:00
3,,True,1,9.0,2024-02-26,"['UNIDAD', 'CAJA']",0,,48,3,p49nwMCX1BAiyXRWkY8H,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-02-26 18:34:58.725000+00:00
2,200,True,3,5.8,2024-04-30,"['UNIDAD', 'PAQUETE', 'SACO']",0,,20,2.9,6DVramn924SNb5FBam7q,MAZAMORRA MORADA DON LUCHO,2024-04-30 17:56:39.533000+00:00
12,,True,80,20.0,2024-05-14,"['UNIDAD', 'CAJA']",0,,48,1.6666666666666667,ao7sEBN2Q9mBeKu2YffG,GRATED DE SARDINAS LYDEMAR EN AGUA Y SAL (ROJO),2024-05-14 16:26:15.966000+00:00
3,,True,0,16.5,2023-10-25,"['UNIDAD', 'CAJA']",0,,12,5.5,2fLvFhKOJWmv6IyiLsgs,ACEITE PURASELVA 1 LT,2023-10-25 17:33:21.413000+00:00
1,,True,1,5.5,2023-12-09,"['UNIDAD', 'CAJA']",0,,12,5.5,2fLvFhKOJWmv6IyiLsgs,ACEITE PURASELVA 1 LT,2023-12-09 17:28:56.015000+00:00
1,,True,1,5.0,2024-07-30,"['UNIDAD', 'PAQUETE']",0,,12,5,vNV3LxLHfWO8G1wlQnqN,ACEITE PALMEROLA CON TAPA 900 ML,2024-07-30 17:15:55.934000+00:00
12,,True,1,30.0,2024-12-03,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-12-03 17:59:43.726000+00:00
2,,True,1,5.0,2024-09-25,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-09-25 16:24:52.735000+00:00
1,,True,1,56.0,2024-05-13,"['UNIDAD', 'CAJA']",1,,12,56,2fLvFhKOJWmv6IyiLsgs,ACEITE PURASELVA 1 LT,2024-05-13 17:27:28.948000+00:00
2,,True,1,5.0,2024-08-28,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-08-28 16:55:27.323000+00:00
1,,True,1,119.0,2024-10-20,"['UNIDAD', 'CAJA']",1,,48,119,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-10-20 16:23:06.919000+00:00
8,100,True,6,2.0,2024-03-19,"['UNIDAD', 'BOLSA', 'PAQUETE']",0,,25,0.25,QzwdwAKrlRDJ8tsfqpqX,LEJIA LYDEMAR,2024-03-19 17:46:32.577000+00:00
12,,True,1,32.0,2023-11-23,"['UNIDAD', 'CAJA']",0,,48,2.6666666666666665,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2023-11-23 17:13:44.032000+00:00
